,input,target
650,купчиха трюхина скончалась в эту самую ночь и нарочный от ее приказчика прискакал к адриану верхом с этим известием,S S S S S S C S S S S S S S S S S S P
651,гробовщик дал ему за то гривенник на водку оделся наскоро взял извозчика и поехал на разгуляй,S S S S S S S C S C S S S S S P
652,у ворот покойницы уже стояла полиция и расхаживали купцы как вороны почуя мертвое тело,S S S S S S S S C S C S S P
653,покойница лежала на столе желтая как воск но еще не обезображенная тлением,S S S C S S C S S S S P
654,около ее теснились родственники соседи и домашние,S S S C S S P
655,все окна были открыты свечи горели священники читали молитвы,S S S C S C S S P
656,адриан подошел к племяннику трюхиной молодому купчику в модном сюртуке объявляя ему что гроб свечи покров и другие похоронные принадлежности тотчас будут ему доставлены во всей исправности,S S S S C S S S S C S C S C C S S S S S S S S S S S P
657,наследник благодарил его рассеянно сказав что о цене он не торгуется а во всем полагается на его совесть,S S S C C S S S S S C S S S S S S P
658,гробовщик по обыкновению своему побожился что лишнего не возьмет значительным взглядом обменялся с приказчиком и поехал хлопотать,C S S C C S S S C S S S S S S S P
659,целый день разъезжал с разгуляя к никитским воротам и обратно к вечеру все сладил и пошел домой пешком отпустив своего извозчика,S S S S S S S S S C S S S S S S S C S S P
660,ночь была лунная,S S P
661,гробовщик благополучно дошел до никитских ворот,S S S S S P
662,у вознесения окликал его знакомец наш юрко и узнав гробовщика пожелал ему доброй ночи,S S S S S S S C S C S S S P
663,было поздно,S P
664,гробовщик подходил уже к своему дому как вдруг показалось ему что кто-то подошел к его воротам отворил калитку и в нее скрылся,S S S S S C S S S C S S S S S C S S S S S P
665,что бы это значило подумал адриан,S S S C S P
666,кому опять до меня нужда,S S S S Q
667,уж не вор ли ко мне забрался,S S S S S S Q
668,не ходят ли любовники к моим дурам,S S S S S S Q
669,чего доброго,S EX
670,и гробовщик думал уже кликнуть себе на помощь приятеля своего юрку,S S S S S S S S S S P
671,в эту минуту кто-то еще приближился к калитке и собирался войти но увидя бегущего хозяина остановился и снял треугольную шляпу,S S S S S S S S S S C C S S C S S S S P
672,адриану лицо его показалось знакомо но второпях не успел он порядочно его разглядеть,S S S S C S S S S S S S P
673,вы пожаловали ко мне сказал запыхавшись адриан войдите же сделайте милость,S S S C S S C S C S P
674,не церемонься батюшка отвечал тот глухо ступай себе вперед указывай гостям дорогу,S C C S S C S S C S S EX
675,адриану и некогда было церемониться,S S S S P
676,калитка была отперта он пошел на лестницу и тот за ним,S S C S S S C S S S P
677,адриану показалось что по комнатам его ходят люди,S C S S S S S P
678,что за дьявольщина подумал он и спешил войти тут ноги его подкосились,S S C S S S S S S S S P
679,комната полна была мертвецами,S S S P
680,луна сквозь окна освещала их желтые и синие лица ввалившиеся рты мутные полузакрытые глаза и высунувшиеся носы,S S S S S S S S C S C C S S S S P
681,адриан с ужасом узнал в них людей погребенных его стараниями и в госте с ним вместе вошедшем бригадира похороненного во время проливного дождя,S S S S S S C S S C S S C S S S C C S S S S P
682,все они дамы и мужчины окружили гробовщика с поклонами и приветствиями кроме одного бедняка недавно даром похороненного который совестясь и стыдясь своего рубища не приближался и стоял смиренно в углу,S C S S C S S S S S C S S C S S C C S S S S C S S S S S S P
683,прочие все одеты были благопристойно покойницы в чепцах и лентах мертвецы чиновные в мундирах но с бородами небритыми купцы в праздничных кафтанах,S S S S C S S S S C S S S C S S S C S S S P
684,видишь ли прохоров сказал бригадир от имени всей честной компании все мы поднялись на твое приглашение остались дома только те которым уже невмочь которые совсем развалились да у кого остались одни кости без кожи но и тут один не утерпел так хотелось ему побывать у тебя,S C C S S S S S S C S S S S S C S S S C S S C S S S S S S S S S S C S S S S S C S S S S S P
685,в эту минуту маленький скелет продрался сквозь толпу и приближился к адриану,S S S S S S S S S S S P
686,череп его ласково улыбался гробовщику,S S S S P
687,клочки светло-зеленого и красного сукна и ветхой холстины кой-где висели на нем как на шесте а кости ног бились в больших ботфортах как пестики в ступах,S S S S S S S S S S S C S S C S S S S S S C S S S P
688,ты не узнал меня прохоров сказал скелет,S S S C C S P
689,помнишь ли отставного сержанта гвардии петра петровича курилкина того самого которому в 1799 году ты продал первый свой гроб и еще сосновый за дубовый,S S S S S S S C S C C S S C S S S S C S S S S Q
690,с сим словом мертвец простер ему костяные объятия но адриан собравшись с силами закричал и оттолкнул его,S S S S S S S C S C S S C S S S P
691,петр петрович пошатнулся упал и весь рассыпался,S S C S S S P
692,между мертвецами поднялся ропот негодования все вступились за честь своего товарища пристали к адриану с бранью и угрозами и бедный хозяин оглушенный их криком и почти задавленный потерял присутствие духа сам упал на кости отставного сержанта гвардии и лишился чувств,S S S S C S S S S S C S S S S S S C S S C S S S S S C S S C S S S S S S S S S P
693,солнце давно уже освещало постелю на которой лежал гробовщик,S S S S C S S S P
694,наконец открыл он глаза и увидел перед собою свою работницу раздувавшую самовар,S S S S S S S S S C S P
695,с ужасом вспомнил адриан все вчерашние происшествия,S S S S S S P
696,трюхина бригадир и сержант курилкин смутно представились его воображению,C S S S S S S S P
697,он молча ожидал чтоб работница начала с ним разговор и объявила о последствиях ночных приключений,S S C S S S S S S S S S S S P
698,как ты заспался батюшка адриан прохорович сказала аксинья подавая ему халат,S S C C S C S C S S P
699,к тебе заходил сосед портной и здешний будочник забегал с объявлением что сегодня частный именинник да ты изволил почивать и мы не хотели тебя разбудить,S S S S S S S S S S C S S S C S S S C S S S S S P
700,а приходили ко мне от покойницы трюхиной,S S S S S S Q
701,покойницы,Q
702,да разве она умерла,S S S Q
703,эка дура,S EX
704,да не ты ли пособляла мне вчера улаживать ее похороны,S S S S S S S S S Q
705,что ты батюшка не с ума ли спятил али хмель вчерашний еще у тя не прошел,S C C S S S S C S S S S S S S Q
706,какие были вчера похороны,S S S Q
707,ты целый день пировал у немца воротился пьян завалился в постелю да и спал до сего часа как уж к обедне отблаговестили,S S S S S C S C S S C S S S S S C S S S S P
708,ой ли сказал обрадованный гробовщик,S C S S P
709,вестимо так отвечала работница,S C S P
710,ну коли так давай скорее чаю да позови дочерей,C S C S S C S S P
711,коллежский регистратор почтовой станции диктатор,S C S S P
712,князь вяземскийкто не проклинал станционных смотрителей кто с ними не бранивался,S S S S S C S S S S Q
713,кто в минуту гнева не требовал от них роковой книги дабы вписать в оную свою бесполезную жалобу на притеснение грубость и неисправность,C S S C S S S S S C S S S S S S S S C S S Q
714,кто не почитает их извергами человеческого рода равными покойным подьячим или по крайней мере муромским разбойникам,S S S S S S C S S S C S S C S Q
715,будем однако справедливы постараемся войти в их положение и может быть станем судить о них гораздо снисходительнее,C C C S S S S S C S C S S S S S P
716,что такое станционный смотритель,S S S Q
717,сущий мученик четырнадцатого класса огражденный своим чином токмо от побоев и то не всегда,S S S C S S S S S C S S S P
718,какова должность сего диктатора как называет его шутливо князь вяземский,S S S C S S S S S Q
719,не настоящая ли каторга,S S S Q
720,покою ни днем ни ночью,S S C S P
721,всю досаду накопленную во время скучной езды путешественник вымещает на смотрителе,S C S S S S C S S S P
722,погода несносная дорога скверная ямщик упрямый лошади не везут а виноват смотритель,S C S C S C S S C S S P
723,входя в бедное его жилище проезжающий смотрит на него как на врага хорошо если удастся ему скоро избавиться от непрошеного гостя но если не случится лошадей,S S S S C S S S S S S C C S S S S S S S C S S S S Q
724,боже какие ругательства какие угрозы посыплются на его голову,C S C S S S S S EX
725,в дождь и слякоть принужден он бегать по дворам в бурю в крещенский мороз уходит он в сени чтоб только на минуту отдохнуть от крика и толчков раздраженного постояльца,S S S S S S S S C S C S S S S S S C S S S S S S S S S S P
726,приезжает генерал дрожащий смотритель отдает ему две последние тройки в том числе курьерскую,S C S S S S S S C S S S P
727,генерал едет не сказав ему спасибо,S C S S S P
728,чрез пять минут колокольчик и фельдъегерь бросает ему на стол свою подорожную,S S C EX S S S S S S S EX
729,вникнем во все это хорошенько и вместо негодования сердце наше исполнится искренним состраданием,S S S S C S S S S S S S P
730,еще несколько слов в течение двадцати лет сряду изъездил я россию по всем направлениям почти все почтовые тракты мне известны несколько поколений ямщиков мне знакомы редкого смотрителя не знаю я в лицо с редким не имел я дела любопытный запас путевых моих наблюдений надеюсь издать в непродолжительном времени покамест скажу только что сословие станционных смотрителей представлено общему мнению в самом ложном виде,S S C S S S S S S S S S S C S S S S S C S S S S C S S S S S S C S S S S S C S S S S S S S S S C S S C S S S S S S S S S S P
731,сии столь оклеветанные смотрители вообще суть люди мирные от природы услужливые склонные к общежитию скромные в притязаниях на почести и не слишком сребролюбивые,S S S S S S S C S S C S S C S S S S S S S S P
732,из их разговоров можно почерпнуть много любопытного и поучительного,S S S S S S S S P
733,что касается до меня то признаюсь я предпочитаю их беседу речам какого-нибудь чиновника 6-го класса следующего по казенной надобности,S S S C C C S S S S S S S S C S S S P
734,легко можно догадаться что есть у меня приятели из почтенного сословия смотрителей,S S C S S S S S S S S P
735,в самом деле память одного из них мне драгоценна,S S C S S S S S P
736,обстоятельства некогда сблизили нас и об нем-то намерен я теперь побеседовать с любезными читателями,S S S C S S S S S S S S S P
737,в 1816 году в мае месяце случилось мне проезжать через скую губернию по тракту ныне уничтоженному,S S C S S C S S S S S C S C S P
738,находился я в мелком чине ехал на перекладных и платил прогоны за две лошади,S S S S C S S S S S S S S P
739,вследствие сего смотрители со мною не церемонились и часто бирал я с бою то что во мнении моем следовало мне по праву,S S S S S S C S S S S S S C C S S C S S S P
740,будучи молод и вспыльчив я негодовал на низость и малодушие смотрителя когда сей последний отдавал приготовленную мне тройку под коляску чиновного барина,S S S C S S S S S S C S S S S S S S S S S P
741,столь же долго не мог я привыкнуть и к тому чтоб разборчивый холоп обносил меня блюдом на губернаторском обеде,S S S S S S S S S C S S S S S S S S P
742,ныне то и другое кажется мне в порядке вещей,S S S S S S S S P
743,в самом деле что было бы с нами если бы вместо общеудобного правила чин чина почитай ввелось в употребление другое например ум ума почитай,S S C S S S S C S S S S C S S C S S S C C S S Q
744,какие возникли бы споры и слуги с кого бы начинали кушанье подавать,S S S C S S S S S S S Q
745,но обращаюсь к моей повести,S S S S P
746,день был жаркий,S S P
747,в трех верстах от станции стало накрапывать и через минуту проливной дождь вымочил меня до последней нитки,S S S S S S C S S S S S S S S S P
748,по приезде на станцию первая забота была поскорее переодеться вторая спросить себе чаю,S S S S S S S S C S S S P
749,эй дуня закричал смотритель поставь самовар да сходи за сливками,C C S C S S S S S P
750,при сих словах вышла из-за перегородки девочка лет четырнадцати и побежала в сени,S S S S S S S S S S S S P
751,красота ее меня поразила,S S S P
752,это твоя дочка спросил я смотрителя,S S C S S P
753,дочка-с отвечал он с видом довольного самолюбия да такая разумная такая проворная вся в покойницу мать,C S S S S S C S S C S C S S S P
754,тут он принялся переписывать мою подорожную а я занялся рассмотрением картинок украшавших его смиренную но опрятную обитель,S S S S S C S S S S C S S C S S P
755,они изображали историю блудного сына,S S S S P
756,в первой почтенный старик в колпаке и шлафорке отпускает беспокойного юношу который поспешно принимает его благословение и мешок с деньгами,S S S S S S S S S S C S S S S S S S S P
757,в другой яркими чертами изображено развратное поведение молодого человека он сидит за столом окруженный ложными друзьями и бесстыдными женщинами,S S S S S S S S C S S S C S S S S S P
758,далее промотавшийся юноша в рубище и в треугольной шляпе пасет свиней и разделяет с ними трапезу в его лице изображены глубокая печаль и раскаяние,C S C S S S S S C S S S S S S C S S S S S S S P
759,наконец представлено возвращение его к отцу добрый старик в том же колпаке и шлафорке выбегает к нему навстречу блудный сын стоит на коленах в перспективе повар убивает упитанного тельца и старший брат вопрошает слуг о причине таковой радости,S S S S S C S S S S S S S S S S S C S S S S C S S S S S C S S S S S S S S P
760,под каждой картинкой прочел я приличные немецкие стихи,S S S S S S S P
761,все это доныне сохранилось в моей памяти так же как и горшки с бальзамином и кровать с пестрой занавескою и прочие предметы меня в то время окружавшие,S S S S S S C S S S S S S C S S S S C S S C S S S S P
762,вижу как теперь самого хозяина человека лет пятидесяти свежего и бодрого и его длинный зеленый сертук с тремя медалями на полинялых лентах,C S C S C S S C S S C S S S S S S S S S S P
763,не успел я расплатиться со старым моим ямщиком как дуня возвратилась с самоваром,S S S S S S S C S S S S P
764,маленькая кокетка со второго взгляда заметила впечатление произведенное ею на меня она потупила большие голубые глаза я стал с нею разговаривать она отвечала мне безо всякой робости как девушка видевшая свет,S S S S S S C S S S C S S S S C S S S S C S S S S S C S C S P
765,я предложил отцу ее стакан пуншу,S S S S S P
766,дуне подал я чашку чаю и мы втроем начали беседовать как будто век были знакомы,S S S S C S S S S C S S S S P
767,лошади были давно готовы а мне все не хотелось расстаться с смотрителем и его дочкой,S S S C S S S S S S S S S S P
768,наконец я с ними простился отец пожелал мне доброго пути а дочь проводила до телеги,S S S S C S S S S C S S S S P
769,в сенях я остановился и просил у ней позволения ее поцеловать,S S S S S S S S S S P
770,дуня согласилась,S P
771,много могу я насчитать поцелуев но ни один не оставил во мне столь долгого столь приятного воспоминания,S S S S C S S S S S S S S C S S P
772,прошло несколько лет и обстоятельства привели меня на тот самый тракт в те самые места,S S C S S S S S S S C S S S P
773,я вспомнил дочь старого смотрителя и обрадовался при мысли что увижу ее снова,S S S S S S S S C S S S P
774,но подумал я старый смотритель может быть уже сменен вероятно дуня уже замужем,C S C S C S C S C C S S P
775,мысль о смерти того или другого также мелькнула в уме моем и я приближался к станции с печальным предчувствием,S S S S S S S S S S C S S S S S S S P
776,лошади стали у почтового домика,S S S S P
777,вошед в комнату я тотчас узнал картинки изображающие историю блудного сына стол и кровать стояли на прежних местах но на окнах уже не было цветов и все кругом показывало ветхость и небрежение,S S C S S S C S S S C S S S S S S C S S S S S S C S S S S S S P
778,смотритель спал под тулупом мой приезд разбудил его он привстал,S S S C S S S C S P
779,это был точно самсон вырин но как он постарел,S S S S C S S S EX
780,покамест собирался он переписать мою подорожную я смотрел на его седину на глубокие морщины давно не бритого лица на сгорбленную спину и не мог надивиться как три или четыре года могли превратить бодрого мужчину в хилого старика,S S S S S C S S S S C S S S S S S C S S C S S S C S S S S S S S S S S S P
781,узнал ли ты меня спросил я его мы с тобою старые знакомые,S S S C S S C S S S S P
782,может статься отвечал он угрюмо здесь дорога большая много проезжих у меня перебывало,S C S S C S S C S S S S P
783,здорова ли твоя дуня продолжал я,S S S C S P
784,старик нахмурился,S P
785,а бог ее знает отвечал он,S S S C S P
786,так видно она замужем сказал я,C C S C S P
787,старик притворился будто бы не слыхал моего вопроса и продолжал пошептом читать мою подорожную,S C S S S S S S S S S S S P
788,я прекратил свои вопросы и велел поставить чайник,S S S S S S S P
789,любопытство начинало меня беспокоить и я надеялся что пунш разрешит язык моего старого знакомца,S S S C S S C S S S S S S P
790,я не ошибся старик не отказался от предлагаемого стакана,S S C S S S S S P
791,я заметил что ром прояснил его угрюмость,S C S S S S P
792,на втором стакане сделался он разговорчив вспомнил или показал вид будто бы вспомнил меня и я узнал от него повесть которая в то время сильно меня заняла и тронула,S S S S S C S S S C S S S C S S S S S C S S S S S S S S P
793,так вы знали мою дуню начал он,S S S S C S P
794,кто же и не знал ее,S S S S S Q
795,ах дуня дуня,C C EX
796,что за девка-то была,S S S EX
797,бывало кто ни проедет всякий похвалит никто не осудит,C S S C S C S S P
798,барыни дарили ее та платочком та сережками,S S C S C S P
799,господа проезжие нарочно останавливались будто бы пообедать аль отужинать а в самом деле только чтоб на нее подолее поглядеть,S S S C S S S S C S S S S S S S S S P
800,бывало барин какой бы сердитый ни был при ней утихает и милостиво со мною разговаривает,S C S S S S C S S S S S S S P
801,поверите ль сударь курьеры фельдъегеря с нею по получасу заговаривались,S C C C S S S S S P
802,ею дом держался что прибрать что приготовить за всем успевала,S S C S C S C S S P
803,а я-то старый дурак не нагляжусь бывало не нарадуюсь уж я ли не любил моей дуни я ль не лелеял моего дитяти уж ей ли не было житье,S C S C S C C S C S S S S S S C S S S S S C S S S S S Q
804,да нет от беды не отбожишься что суждено тому не миновать,S C S S S C S C S S P
805,тут он стал подробно рассказывать мне свое горе,S S S S S S S P
806,три года тому назад однажды в зимний вечер когда смотритель разлиневывал новую книгу а дочь его за перегородкой шила себе платье тройка подъехала и проезжий в черкесской шапке в военной шинели окутанный шалью вошел в комнату требуя лошадей,S S S C C S S C S S S S C S S S S S S S C S C S S S S C S S C S C S S C S P
807,лошади все были в разгоне,S S S S P
808,при сем известии путешественник возвысил было голос и нагайку но дуня привыкшая к таковым сценам выбежала из-за перегородки и ласково обратилась к проезжему с вопросом не угодно ли будет ему чего-нибудь покушать,S S S S S S S S C S C S S S C S S S S S S S S S C S S S S S S Q
809,появление дуни произвело обыкновенное свое действие,S S S S S P
810,гнев проезжего прошел он согласился ждать лошадей и заказал себе ужин,S S C S S S S S S S P
811,сняв мокрую косматую шапку отпутав шаль и сдернув шинель проезжий явился молодым стройным гусаром с черными усиками,S C S C S S S S C S S C S S S S P
812,он расположился у смотрителя начал весело разговаривать с ним и с его дочерью,S S S C S S S S S S S S P
813,подали ужинать,S P
814,между тем лошади пришли и смотритель приказал чтоб тотчас не кормя запрягали их в кибитку проезжего но возвратись нашел он молодого человека почти без памяти лежащего на лавке ему сделалось дурно голова разболелась невозможно было ехать,S S S C S S C S C S C S S S S C C C S S S S S S S S S C S S C S C S S P
815,как быть смотритель уступил ему свою кровать и положено было если больному не будет легче на другой день утром послать в с за лекарем,S C S S S S C S S C S S S S C S S S S S S S S P
816,на другой день гусару стало хуже,S S S S S P
817,человек его поехал верхом в город за лекарем,S S S S S S S P
818,дуня обвязала ему голову платком намоченным уксусом и села с своим шитьем у его кровати,S S S S C S C S S S S S S S P
819,больной при смотрителе охал и не говорил почти ни слова однако ж выпил две чашки кофе и охая заказал себе обед,S S S S S S S S S C S S S S S S S S S S P
820,дуня от него не отходила,S S S S P
821,он поминутно просил пить и дуня подносила ему кружку ею заготовленного лимонада,S S S C S S S S S S S P
822,больной обмакивал губы и всякий раз возвращая кружку в знак благодарности слабою своею рукою пожимал дунюшкину руку,S S S S S C S C S S S S S S S S P
823,к обеду приехал лекарь,S S S P
824,он пощупал пульс больного поговорил с ним по-немецки и по-русски объявил что ему нужно одно спокойствие и что дни через два ему можно будет отправиться в дорогу,S S S C S S S C S S C S S S S S S S S S S S S S S S P
825,гусар вручил ему двадцать пять рублей за визит пригласил его отобедать лекарь согласился оба ели с большим аппетитом выпили бутылку вина и расстались очень довольны друг другом,S S S S S S S C S S C S C S S S S C S S S S S S S S P
826,прошел еще день и гусар совсем оправился,S S C S S S P
827,он был чрезвычайно весел без умолку шутил то с дунею то с смотрителем насвистывал песни разговаривал с проезжими вписывал их подорожные в почтовую книгу и так полюбился доброму смотрителю что на третье утро жаль было ему расстаться с любезным своим постояльцем,S S S C S S S S S C S S C S C S S C S S S S S C S S S S C S S S S S S S S S S S P
828,день был воскресный,S S P
829,дуня собиралась к обедне,S S S P
830,гусару подали кибитку,S S P
831,он простился с смотрителем щедро наградив его за постой и угощение простился и с дунею и вызвался довезти ее до церкви которая находилась на краю деревни,S S S C S S S S S S C S S S S S S S S S C S S S S P
832,дуня стояла в недоумении,S S S P
833,чего же ты боишься сказал ей отец ведь его высокоблагородие не волк и тебя не съест прокатись-ка до церкви,S S S C S S C S S S S S S S S C S S P
834,дуня села в кибитку подле гусара слуга вскочил на облучок ямщик свистнул и лошади поскакали,S S S S S C S S S C S C S S P
835,бедный смотритель не понимал каким образом мог он сам позволить своей дуне ехать вместе с гусаром как нашло на него ослепление и что тогда было с его разумом,S S S C S S S S S S S S S S S C S S S S C S S S S S S P
836,не прошло и получаса как сердце его начало ныть ныть и беспокойство овладело им до такой степени что он не утерпел и пошел сам к обедне,S S S C S S S S C C S S S S S S C S S S S S S S S P
837,подходя к церкви увидел он что народ уже расходился но дуни не было ни в ограде ни на паперти,S S C S C S S S C S S S S S S C S S P
838,он поспешно вошел в церковь священник выходил из алтаря дьячок гасил свечи две старушки молились еще в углу но дуни в церкви не было,S S S S C S S S C S S C S S S S S C S S S S S P
839,бедный отец насилу решился спросить у дьячка была ли она у обедни,S S S S S S C S S S S P
840,дьячок отвечал что не бывала,S C S S P
841,смотритель пошел домой ни жив ни мертв,S S S S C S P
842,одна оставалась ему надежда дуня по ветрености молодых лет вздумала может быть прокатиться до следующей станции где жила ее крестная мать,S S S C S S S S S C S C S S S C S S S S P
843,в мучительном волнении ожидал он возвращения тройки на которой он отпустил ее,S S S S S S C S S S S P
844,ямщик не возвращался,S S P
845,наконец к вечеру приехал он один и хмелен с убийственным известием дуня с той станции отправилась далее с гусаром,S S S S S S S C S S C S S S S S S S P
846,старик не снес своего несчастия он тут же слег в ту самую постель где накануне лежал молодой обманщик,S S S S C S S S S S S S C S S S S P
847,теперь смотритель соображая все обстоятельства догадывался что болезнь была притворная,S C S S C C S S S P
848,бедняк занемог сильной горячкою его свезли в с и на его место определили на время другого,S S S C S S S S S S S S S S S P
849,тот же лекарь который приезжал к гусару лечил и его,S S C S S S C S S P
850,он уверил смотрителя что молодой человек был совсем здоров и что тогда еще догадывался он о его злобном намерении но молчал опасаясь его нагайки,S S C S S S S S S S S S S S S S S S C S C S S P
851,правду ли говорил немец или только желал похвастаться дальновидностию но он нимало тем не утешил бедного больного,S S S S S S S S C S S S S S S S P
852,едва оправясь от болезни смотритель выпросил у с почтмейстера отпуск на два месяца и не сказав никому ни слова о своем намерении пешком отправился за своей дочерью,S S S C S S S S S S S S S C S S S S S S S C S S S S P
853,из подорожной знал он что ротмистр минский ехал из смоленска в петербург,S S S C S S S S S S S P
854,ямщик который вез его сказывал что во всю дорогу дуня плакала хотя казалось ехала по своей охоте,C S S C C S S S S S C C C S S S P
855,авось думал смотритель приведу я домой заблудшую овечку мою,C S C S S S S S P
856,с этой мыслию прибыл он в петербург остановился в измайловском полку в доме отставного унтер-офицера своего старого сослуживца и начал свои поиски,S S S S S S C S S S C S S S C S S C S S S P
857,вскоре узнал он что ротмистр минский в петербурге и живет в демутовом трактире,S S C S S S S S S S S S P
858,смотритель решился к нему явиться,S S S S P
859,рано утром пришел он в его переднюю и просил доложить его высокоблагородию что старый солдат просит с ним увидеться,S S S S S S S S S S S C S S S S S S P
860,военный лакей чистя сапог на колодке объявил что барин почивает и что прежде одиннадцати часов не принимает никого,S C S S S C C S S S S S S S S S S P
861,смотритель ушел и возвратился в назначенное время,S S S S S S P
862,минский вышел сам к нему в халате в красной скуфье,S S S S S S C S S P
863,что брат тебе надобно спросил он его,C C S C S S P
864,сердце старика закипело слезы навернулись на глаза и он дрожащим голосом произнес только ваше высокоблагородие сделайте такую божескую милость,S S C S S S C S S S S S C S C S S S EX
865,минский взглянул на него быстро вспыхнул взял его за руку повел в кабинет и запер за собою дверь,S S S S C C S S S C S S S S S S S P
866,ваше высокоблагородие продолжал старик что с возу упало то пропало отдайте мне по крайней мере бедную мою дуню,S C S C S S S C S C S C S S C S S P
867,ведь вы натешились ею не погубите ж ее понапрасну,S S S C S S S S P
868,что сделано того не воротишь сказал молодой человек в крайнем замешательстве виноват перед тобою и рад просить у тебя прощения но не думай чтоб я дуню мог покинуть она будет счастлива даю тебе честное слово,S C S S C S S S S S C S S S S S S S S C S S C S S S S C S S C S S S P
869,зачем тебе ее,S S Q
870,она меня любит она отвыкла от прежнего своего состояния,S S C S S S S S P
871,ни ты ни она вы не забудете того что случилось,S C S C S S S C S P
872,потом сунув ему что-то за рукав он отворил дверь и смотритель сам не помня как очутился на улице,C S S S S C S S C S C S S S C S S P
873,долго стоял он неподвижно наконец увидел за обшлагом своего рукава сверток бумаг он вынул их и развернул несколько пяти и десятирублевых смятых ассигнаций,S S S C S S S S S S S C S S S S S S S S S S P
874,слезы опять навернулись на глазах его слезы негодования,S S S S S C S EX
875,он сжал бумажки в комок бросил их наземь притоптал каблуком и пошел,S S S S C S S C S C S P
876,отошед несколько шагов он остановился подумал и воротился но ассигнаций уже не было,S S C S C S S S S S S S P
877,хорошо одетый молодой человек увидя его подбежал к извозчику сел поспешно и закричал пошел,S S S C S C S S C S S S C EX
878,смотритель за ним не погнался,S S S S P
879,он решился отправиться домой на свою станцию но прежде хотел хоть еще раз увидеть бедную свою дуню,S S S S S S C S S S S S S S S S P
880,для сего дни через два воротился он к минскому но военный лакей сказал ему сурово что барин никого не принимает грудью вытеснил его из передней и хлопнул дверью ему под нос,S S S S S S S S C S S S S S C S S S S C S S S S S S S S S S P
881,смотритель постоял постоял да и пошел,S C C S S P
882,в этот самый день вечером шел он по литейной отслужив молебен у всех скорбящих,S S S C C S S S C S S S S P
883,вдруг промчались перед ним щегольские дрожки и смотритель узнал минского,S S S S S C S S S P
