,input,target
594,комнаты наполнились гостями,S S P
595,поминутно входили новые лица и насилу могли пробраться до хозяина,S S S C S S S S S P
596,барыни сели чинным полукругом одетые по запоздалой моде в поношенных и дорогих нарядах все в жемчугах и брилиантах мужчины толпились около икры и водки с шумным разногласием разговаривая между собою,S S S C S S S C S S S S C S S S S C S S S S S C S S S S S P
597,в зале накрывали стол на 80 приборов,S S S S S S P
598,слуги суетились расставляя бутылки и графины и прилаживая скатерти,S C S S S C S S P
599,наконец дворецкий провозгласил кушание поставлено и кирила петрович первый пошел садиться за стол за ним двинулись дамы и важно заняли свои места наблюдая некоторое старшинство барышни стеснились между собою как робкое стадо козочек и выбрали себе места одна подле другой,S S C S C S S S S S S S C S S S S S S S S C S S C S S S S S S S S S S S S S S P
600,против них поместились мужчины,S S S P
601,на конце стола сел учитель подле маленького саши,S S S S S S S P
602,слуги стали разносить тарелки по чинам в случае недоумения руководствуясь лафатерскими догадками и почти всегда безошибочно,S S S S S C S S S S S C S S S P
603,звон тарелок и ложек слился с шумным говором гостей кирила петрович весело обозревал свою трапезу и вполне наслаждался счастием хлебосола,S S S S S S S S C S S S S S C S S S S P
604,в это время въехала на двор коляска запряженная шестью лошадьми,S S S S S S C S S P
605,это кто спросил хозяин,S C S P
606,антон пафнутьич отвечали несколько голосов,S C S S P
607,двери отворились и антон пафнутьич спицын толстый мужчина лет 50 с круглым и рябым лицом украшенным тройным подбородком ввалился в столовую кланяясь улыбаясь и уже собираясь извиниться,S C S S S C S S S C S S S S S S S C S S S C C S S S P
608,прибор сюда закричал кирила петрович милости просим антон пафнутьич садись да скажи нам что это значит не был у моей обедни и к обеду опоздал,S C S S C S C S C C S S S S S C S S S S S S S S P
609,это на тебя не похоже ты и богомолен и покушать любишь,S S S S C S S C S S P
610,виноват отвечал антон пафнутьич привязывая салфетку в петлицу горохового кафтана виноват батюшка кирила петрович я было рано пустился в дорогу да не успел отъехать и десяти верст вдруг шина у переднего колеса пополам что прикажешь,C S S C S S S S S C C S S C S S S S S C S S S S S S C S S S S S C S Q
611,к счастию не далеко было от деревни пока до нее дотащились да отыскали кузнеца да все кое-как уладили прошли ровно 3 часа делать было нечего,S S S S S S C S S S C S S C S S S C S S S C S S P
612,эге прервал кирила петрович – да ты знать не из храброго десятка чего ты боишься,C S S C S S C C S S S C S S P
613,как чего боюсь батюшка кирила петрович а дубровского-то того и гляди попадешься ему в лапы,S S C S S C S C S S S S S S P
614,он малый не промах никому не спустит а с меня пожалуй и две шкуры сдерет,S S S C S S C S S S S S S S P
615,за что же братец такое отличие,S S C C S Q
616,как за что батюшка кирила петрович а за тяжбу-то покойника андрея гавриловича,S S C S S C S S S S S P
617,не я ли в удовольствие ваше т е по совести и по справедливости показал что дубровские владеют кистеневкой безо всякого на то права а единственно по снисхождению вашему,S S S S S C S S S S S S C C S S S S S S S S C S S S S P
618,и покойник обещал со мною по-свойски переведаться а сынок пожалуй сдержит слово батюшкино,S S S S S S C S C C S S P
619,доселе бог миловал,S S P
620,всего-навсего разграбили у меня один анбар да того и гляди до усадьбы доберутся,S S S S S C S S S S S S P
621,а в усадьбе-то будет им раздолье заметил кирила петрович я чай красная шкатулочка полным полна,S S S S S C S S C S S S S S P
622,куда батюшка кирила петрович,C S S P
623,была полна а нынче совсем опустела,S C S S S EX
624,полно врать антон пафнутьич,S C S P
625,знаем мы вас куда тебе деньги тратить дома живешь свинья свиньей никого не принимаешь своих мужиков обдираешь знай копишь да и только,S S C S S S C S S S C S S C S S C S S S S P
626,вы все изволите шутить батюшка кирила петрович пробормотал с улыбкою антон пафнутьич а мы ей-богу разорились и антон пафнутьич стал заедать барскую шутку хозяина жирным куском кулебяки,S S S C S S C S S S S C S S C C S S S S S S S S S S P
627,кирила петрович оставил его и обратился к новому исправнику в первый раз к нему в гости приехавшему и сидящему на другом конце стола подле учителя,S S S S S S S S C S S S S S S S C S S S S S S S P
628,а что поймаете хоть вы дубровского господин исправник,S C S S S C S Q
629,исправник струсил поклонился улыбнулся заикнулся и произнес наконец постараемся ваше превосходительство,S C C C S S S C C S P
630,гм постараемся,C P
631,давно давно стараются а проку все-таки нет,C S C S S S P
632,да правда зачем и ловить его,S C S S S P
633,разбои дубровского благодать для исправников разъезды следствия подводы а деньги в карман,S S S S C C C C S S S P
634,как такого благодетеля извести,S S S Q
635,не правда ли господин исправник,S S C S Q
636,сущая правда ваше превосходительство отвечал совершенно смутившийся исправник,S C S C S S S P
637,гости захохотали,S P
638,люблю молодца за искренность сказал кирила петрович а жаль покойного нашего исправника тараса алексеевича кабы не сожгли его так в околодке было бы тише,S S S C S S C S S S S S S C S S S C S S S S S P
639,а что слышно про дубровского где его видели последний раз,S S S S C S S S S Q
640,у меня кирила петрович пропищал толстый дамской голос в прошлый вторник обедал он у меня,S C S C S S S C S S S S S S P
641,все взоры обратились на анну савишну глобову довольно простую вдову всеми любимую за добрый и веселый нрав,S S S S S S C S S C S S S S S S P
642,все с любопытством приготовились услышать ее рассказ,S S S S S S P
643,надобно знать что тому три недели послала я приказчика на почту с деньгами для моего ванюши,S C S S S S S S S S S S S S S P
644,сына я не балую да и не в состоянии баловать хоть бы и хотела однако сами изволите знать офицеру гвардии нужно содержать себя приличным образом и я с ванюшей делюсь как могу своими доходишками,S S S C S S S S S S S S S C C S S C S S S S S S C S S S S S S S S P
645,вот и послала ему 2000 рублей хоть дубровский не раз приходил мне в голову да думаю город близко всего 7 верст авось бог пронесет,S S S S S C S S S S S S S C S C S C S S C S S P
646,смотрю вечером мой приказчик возвращается бледен оборван и пеш я так и ахнула,C S S S C C S S C S S S P
647,что такое что с тобою сделалось,S C S S S Q
648,он мне матушка анна савишна разбойники ограбили самого чуть не убили сам дубровский был тут хотел повесить меня да сжалился и отпустил за то всего обобрал отнял и лошадь и телегу,S C S S C S C S S S C S S S C S S C S C S C S S S C S S S S P
649,я обмерла царь мой небесный что будет с моим ванюшею,S C S S C S S S S Q
650,делать нечего написала я сыну письмо рассказала все и послала ему свое благословение без гроша денег,S C S S S C S S S S S S S S S P
651,прошла неделя другая вдруг въезжает ко мне на двор коляска,S C C S S S S S S P
652,какой-то генерал просит со мною увидеться милости просим входит ко мне человек лет 35 смуглый черноволосый в усах в бороде сущий портрет кульнева рекомендуется мне как друг и сослуживец покойного мужа ивана андреевича он-де ехал мимо и не мог не заехать к его вдове зная что я тут живу,S S S S S C S C S S S S S C C C S C S C S S C S S S S S S S S S C S S S S S S S S S S C C S S S P
653,я угостила его чем бог послал разговорились о том о сем наконец и о дубровском,S S S S S C S S S S C S S S P
654,я рассказала ему свое горе,S S S S P
655,генерал мой нахмурился,S S P
656,это странно сказал он я слыхал что дубровский нападает не на всякого а на известных богачей но и тут делится с ними а не грабит дочиста а в убийствах никто его не обвиняет нет ли тут плутни прикажите-ка позвать вашего приказчика,S C S C S C S S S S S C S S S C S S S S S C S S S C S S S S S S C S S S C S S S P
657,пошли за приказчиком он явился только увидел генерала он так и остолбенел,S S C S C S S C S S S P
658,расскажи-ка мне братец каким образом дубровский тебя ограбил и как он хотел тебя повесить,S C C S S S S C S S S S S P
659,приказчик мой задрожал и повалился генералу в ноги,S S S S S S S P
660,батюшка виноват грех попутал солгал,C C S C P
661,коли так отвечал генерал так изволь же рассказать барыне как все дело случилось а я послушаю,S C S C S S S S C S S S C S S P
662,приказчик не мог опомниться,S S S P
663,ну что же продолжал генерал рассказывай где ты встретился с дубровским,S S C S C C S S S S Q
664,у двух сосен батюшка у двух сосен,S S C C S S P
665,что же сказал он тебе,S S S S Q
666,он спросил у меня чей ты куда едешь и зачем,S S S C S C S S S Q
667,ну а после,C S Q
668,а после потребовал он письмо и деньги,S S S S S S P
669,ну,P
670,я отдал ему письмо и деньги,S S S S S P
671,а он,S Q
672,ну а он,C S Q
673,батюшка виноват,C P
674,ну что ж он сделал,C S S S Q
675,он возвратил мне деньги и письмо да сказал ступай себе с богом отдай это на почту,S S S S S C S C S S S C S S S P
676,ну а ты,C S Q
677,батюшка виноват,C P
678,я с тобою голубчик управлюсь сказал грозно генерал а вы сударыня прикажите обыскать сундук этого мошенника и отдайте мне его на руки а я его проучу,S S C C C S S C S C C S S S S C S S S S S C S S S P
679,знайте что дубровский сам был гвардейским офицером он не захочет обидеть товарища,C S S S S S C S S S S P
680,я догадывалась кто был его превосходительство нечего мне было с ним толковать,S C S S S C S S S S S P
681,кучера привязали приказчика к козлам коляски,S S S S S P
682,деньги нашли генерал у меня отобедал потом тотчас уехал и увез с собою приказчика,S C S S S C S S C S S S S P
683,приказчика моего нашли на другой день в лесу привязанного к дубу и ободранного как липку,S S S S S S S C S S S S S S P
684,все слушали молча рассказ анны савишны особенно барышни,S S S S S C S P
685,многие из них втайне ему доброжелательствовали видя в нем героя романического особенно марья кириловна пылкая мечтательница напитанная тайнственными ужасами радклиф,S S S S S C S S S S C S S C S C S S S P
686,и ты анна савишна полагаешь что у тебя был сам дубровский спросил кирила петрович,S C S C C S S S S S C S S P
687,очень же ты ошиблась,S S S P
688,не знаю кто был у тебя в гостях а только не дубровский,S C S S S S S C S S S P
689,как батюшка не дубровский да кто же как не он выедет на дорогу и станет останавливать прохожих да их осматривать,C C S C S S C S S C S S S S S S C S S P
690,не знаю а уж верно не дубровский,S C S S S S P
691,я помню его ребенком не знаю почернели ль у него волоса а тогда был он кудрявый белокуренькой мальчик но знаю наверное что дубровский пятью годами старше моей маши и что следственно ему не 35 лет а около 23,S S S C S S S S S S C S S S S S S C S S C S S S S S S C S S S S S S C S S P
692,точно так ваше превосходительство провозгласил исправник у меня в кармане и приметы владимира дубровского,S C S C S C S S S S S S S P
693,в них точно сказано что ему от роду 23-й год,S S S C S S S S S P
694,а сказал кирила петрович кстати прочти-ка а мы послушаем не худо нам знать его приметы авось в глаза попадется так не вывернется,C S S C C C S S C S S S S S C S S S C S S P
695,исправник вынул из кармана довольно замаранный лист бумаги развернул его с важностию и стал читать нараспев,S S S S S S S C S S S S S S S P
696,приметы владимира дубровского составленные по сказкам бывших его дворовых людей,S S C S S S S S S P
697,от роду 23 года роста середнего лицом чист бороду бреет глаза имеет карие волосы русые нос прямой,S S S C S C S C S C S S C S C S P
698,приметы особые таковых не оказалось,S C S S P
699,и только сказал кирила петрович,S C S S P
700,только отвечал исправник складывая бумагу,C S C S P
701,поздравляю г-н исправник,C S P
702,ай да бумага по этим приметам немудрено будет вам отыскать дубровского,S S C S S S S S S S P
703,да кто же не среднего роста у кого не русые волосы не прямой нос да не карие глаза,S S S S S C S S S S C S S C S S S EX
704,бьюсь об заклад 3 часа сряду будешь говорить с самим дубровским а не догадаешься с кем бог тебя свел,S S C S S S S S S S C S S C S S S S P
705,нечего сказать умные головушки приказные,S C S S P
706,исправник смиренно положил в карман свою бумагу и молча принялся за гуся с капустой,S S S S S S S S S S S S S P
707,между тем слуги успели уж несколько раз обойти гостей наливая каждому его рюмку,S S S S S S S S C S S S P
708,несколько бутылок горского и цымлянского громко были уже откупорены и приняты благосклонно под именем шампанского лица начинали рдеть разговоры становились звонче несвязнее и веселее,S S S S S S S S S S S S S S C S S C S S C S S P
709,нет продолжал кирила петрович уж не видать нам такого исправника каков был покойник тарас алексеевич,C S S C S S S S S C S S S S EX
710,этот был не промах не разиня,S S S C S P
711,жаль что сожгли молодца а то бы от него не ушел ни один человек изо всей шайки,S S S C S S S S S S S S S S S S P
712,он бы всех до единого переловил да и сам дубровский не вывернулся б и не откупился,S S S S S C S S S S S S S S S P
713,тарас алексеевич деньги с него взять-то бы взял да и самого не выпустил таков был обычай у покойника,S S S S S S S C S S S S C S S S S P
714,делать нечего видно мне вступиться в это дело да пойти на разбойников с моими домашними,S C C S S S S C S S S S S S P
715,на первый случай отряжу человек двадцать так они и очистят воровскую рощу народ не трусливый каждый в одиночку на медведя ходит от разбойников не попятятся,S S S S S C S S S S S C S S C S S S S S C S S S P
716,здоров ли ваш медведь батюшка кирила петрович сказал антон пафнутьич вспомня при сих словах о своем косматом знакомце и о некоторых шутках коих и он был когда-то жертвою,S S S C S S C S S C S S S S S S S S S S S C S S S S S P
717,миша приказал долго жить отвечал кирила петрович,S S S C S S P
718,умер славною смертью от руки неприятеля,S S C S S P
719,вон его победитель кирила петрович указывал на дефоржа выменяй образ моего француза,S S C S S S S C S S S P
720,он отомстил за твою с позволения сказать,S S S S S S P
721,помнишь,Q
722,как не помнить сказал антон пафнутьич почесываясь очень помню,S S C S S S C S P
723,так миша умер,S S P
724,жаль миши ей-богу жаль какой был забавник какой умница эдакого медведя другого не сыщешь,S C S C S S C S C S S S S P
725,да зачем мусье убил его,S S S S Q
726,кирила петрович с великим удовольствием стал рассказывать подвиг своего француза ибо имел счастливую способность тщеславиться всем что только ни окружало его,S S S S S S S S S C S S S S S C S S S S P
727,гости со вниманием слушали повесть о мишиной смерти и с изумлением посматривали на дефоржа который не подозревая что разговор шел о его храбрости спокойно сидел на своем месте и делал нравственные замечания резвому своему воспитаннику,S S S S S S S C S S S S S C C S C S S S S S C S S S S S S S S S S S P
728,обед продолжавшийся около 3 часов кончился хозяин положил салфетку на стол все встали и пошли в гостиную где ожидал их кофей карты и продолжение попойки столь славно начатой в столовой,C S S S C C S S S S C S S S S S C S S S C S S S C S S S S P
729,около семи часов вечера некоторые гости хотели ехать но хозяин развеселенный пуншем приказал запереть ворота и объявил что до следующего утра никого со двора не выпустит,S S S S S S S C S C S C S S S S C S S S S S S S S P
730,скоро загремела музыка двери в залу отворились и бал завязался,S S C S S S S S S P
731,хозяин и его приближенные сидели в углу выпивая стакан за стаканом и любуясь веселостию молодежи,S S S S S S C S S S S S S S P
732,старушки играли в карты,S S S P
733,кавалеров как и везде где не квартирует какой-нибудь уланской бригады было менее нежели дам все мужчины годные на то были завербованы,C S S C S S S S S C S C S C S S S S S S P
734,учитель между всеми отличался он танцовал более всех все барышни выбирали его и находили что с ним очень ловко вальсировать,S S S C S S S C S S S S S C S S S S S P
735,несколько раз кружился он с марьей кириловною и барышни насмешливо за ними примечали,S S S S S S C S S S S S P
736,наконец около полуночи усталый хозяин прекратил танцы приказал давать ужинать а сам отправился спать,S S S S S S C S S C S S S P
737,отсутствие кирила петровича придало обществу более свободы и живости,S S S S S S S S P
738,кавалеры осмелились занять место подле дам,S S S S S P
739,девицы смеялись и перешоптывались со своими соседами дамы громко разговаривали через стол,S S S S S S C S S S S P
740,мужчины пили спорили и хохотали словом ужин был чрезвычайно весел и оставил по себе много приятных воспоминаний,S C S S C C S S S C S S S S S S P
741,один только человек не участвовал в общей радости антон пафнутьич сидел пасмурен и молчалив на своем месте ел рассеянно и казался чрезвычайно беспокоен,S S S S S S S C S S S S S S S S C S S S S S P
742,разговоры о разбойниках взволновали его воображение,S S S S S P
743,мы скоро увидим что он имел достаточную причину их опасаться,S S C S S S S S S P
744,антон пафнутьич призывая господа в свидетели в том что красная шкатулка его была пуста не лгал и не согрешал красная шкатулка точно была пуста деньги некогда в ней хранимые перешли в кожаную суму которую носил он на груди под рубашкой,S C S S S S S C S S S S S C S S S S C S S S S C C S S S C S S S C S S S S S S P
745,сею только предосторожностию успокоивал он свою недоверчивость ко всем и вечную боязнь,S S S S S S S S S S S P
746,будучи принужден остаться ночевать в чужом доме он боялся чтоб не отвели ему ночлега где-нибудь в уединенной комнате куда легко могли забраться воры он искал глазами надежного товарища и выбрал наконец дефоржа,S S S S S S C S C S S S S S S S S C S S S S C S S S S S S S S P
747,его наружность обличающая силу а пуще храбрость им оказанная при встрече с медведем о коем бедный антон пафнутьич не мог вспомнить без содрагания решили его выбор,S C S C S S C S S S S S C S S S S S S S S S C S S P
748,когда встали изо стола антон пафнутьич стал вертеться около молодого француза покрякивая и откашливаясь и наконец обратился к нему с изъяснением,S S S C S S S S S S C S S C S S S S S S P
749,гм гм нельзя ли мусье переночевать мне в вашей конурке потому что извольте видеть,C C S C C S S S S C S S S P
750,эк беда ты мусье по-русски еще не выучился,S C C C S S S P
751,же ве муа ше ву куше понимаешь ли,S C C S S C S Q
752,антон пафнутьич очень довольный своими сведениями во французском языке пошел тотчас распоряжаться,S C S S S S S S C S S P
753,гости стали прощаться между собою и каждый отправился в комнату ему назначенную,S S S S S S S S S C S P
754,а антон пафнутьич пошел с учителем во флигель,S S S S S S S P
755,ночь была темная,S S P
756,дефорж освещал дорогу фонарем антон пафнутьич шел за ним довольно бодро прижимая изредко к груди потаенную суму дабы удостовериться что деньги его еще при нем пришед во флигель учитель засветил свечу и оба стали раздеваться между тем антон пафнутьич похаживал по комнате осматривая замки и окна и качая головою при сем неутешительном смотре,S S S C S S S S S S C S S S S S C S C S S S S S S S S C S S S S S S C S S S S S S C S S S C S S S S S S P
757,двери запирались одною задвижкою окна не имели еще двойных рам,S S S C S S S S S P
758,он попытался было жаловаться на то дефоржу но знания его во французском языке были слишком ограничены для столь сложного объяснения француз его не понял и антон пафнутьич принужден был оставить свои жалобы,S S S S S S C S S S S S S S S S S S S C S S S C S S S S S S S P
759,постели их стояли одна против другой оба легли и учитель потушил свечу,S S S S S C S C S S S P
760,пуркуа ву туше пуркуа ву туше закричал антон пафнутьич спрягая с грехом пополам русский глагол тушу на французский лад,S S C S S C S S C S S S S S S S S S P
761,я не могу дормир в потемках,S S C C S P
762,дефорж не понял его восклицаний и пожелал ему доброй ночи,S S S S S S S S S P
763,проклятый басурман проворчал спицын закутываясь в одеяло,S C S C S S P
764,нужно ему было свечку тушить,S S S S P
765,ему же хуже,S S P
766,я спать не могу без огня,S S S S S P
767,мусье мусье продолжал он же ве авек ву парле,C C S C S S S S P
768,но француз не отвечал и вскоре захрапел,S S S S S S P
769,храпит бестия француз подумал антон пафнутьич а мне так сон в ум нейдет,S S C S S C S S S S S S P
770,того и гляди воры войдут в открытые двери или влезут в окно а его бестию и пушками не добудишься,S S S S S S S S S S S C S C C S S S P
771,мусье а мусье дьявол тебя побери,C C C S S P
772,антон пафнутьич замолчал усталость и винные пары мало по малу превозмогли его боязливость он стал дремать и вскоре глубокой сон овладел им совершенно,S S C S S S S S S S S S C S S C S S S S S S P
773,странное готовилось ему пробуждение,S S S P
774,он чувствовал сквозь сон что кто-то тихонько дергал его за ворот рубашки,S C S C S S S S S S S P
775,антон пафнутьич открыл глаза и при лунном свете осеннего утра увидел перед собою дефоржа француз в одной руке держал карманный пистолет другою отстегивал заветную суму,S S S C S S S S S S S S S C S S S S S S C S S S P
776,антон пафнутьич обмер,S S P
777,кесь ке се мусье кесь ке се произнес он трепещущим голосом,S S C C S S C S S S P
778,тише молчать отвечал учитель чистым русским языком молчать или вы пропали,C C S S S S C S S S P
779,я дубровский,S P
780,теперь попросим у читателя позволения объяснить последние происшедствия повести нашей предыдущими обстоятельствами кои не успели мы еще рассказать,S S S S S S S S S S S C S S S S S P
781,на станции в доме смотрителя о коем мы уже упомянули сидел в углу проезжий с видом смиренным и терпеливым обличающим разночинца или иностранца т е человека не имеющего голоса на почтовом тракте,S S S S C S S S S C S S S S S S S S C S S S C S S C S S S S S P
782,бричка его стояла на дворе ожидая подмазки,S S S S C S P
783,в ней лежал маленький чемодан тощее доказательство не весьма достаточного состояния,S S S S C S S S S S P
784,проезжий не спрашивал себе ни чаю ни кофию поглядывал в окно и посвистывал к великому неудовольствию смотрительши сидевшей за перегородкою,S S S S S C S C S S S S S S S S C S S P
785,вот бог послал свистуна говорила она в пол-голоса эк посвистывает чтоб он лопнул окаянный басурман,S S S C S S S C S C S S C S P
786,а что сказал смотритель что за беда пускай себе свищет,S C S C S S C S S P
787,что за беда возразила сердитая супруга,S S C S S P
788,а разве не знаешь приметы,S S S S Q
789,какой приметы что свист деньгу выживает,S C S S S P
790,пахомовна у нас что свисти что нет а денег все нет как нет,C S S S C S C S S S S S P
791,да отпусти ты его сидорыч,S S S C P
792,охота тебе его держать,S S S P
793,дай ему лошадей да провались он к чорту,S S C S S S S P
794,подождет пахомовна на конюшне всего три тройки четвертая отдыхает,C C S S S S C S P
795,того и гляди подоспеют хорошие проезжие не хочу своею шеей отвечать за француза,S S C S S C S S S S S S P
796,чу так и есть вон скачут,C S S C S P
797,э ге ге да как шибко уж не генерал ли,S S C S S C S S S Q
798,коляска остановилась у крыльца,S S S P
799,слуга соскочил с козел отпер дверцы и через минуту молодой человек в военной шинели и в белой фуражке вошел к смотрителю вслед за ним слуга внес шкатулку и поставил ее на окошко,S S S C S C S S S S S S S S S S S S S S C S S S S S S S S S S P
800,лошадей сказал офицер повелительным голосом,C S S S P
801,сейчас отвечал смотритель,C S P
802,пожалуйте подорожную,S P
803,нет у меня подорожной,S S S P
804,я еду в сторону – разве ты меня не узнаешь,S S S C S S S S S Q
805,смотритель засуетился и кинулся торопить ямщиков,S S S S S P
806,молодой человек стал расхаживать взад и вперед по комнате зашел за перегородку и спросил тихо у смотрительши кто такой проезжий,S S S S S S S S C S S C S S S S C S S P
807,бог его ведает отвечала смотрительша какой-то француз,S S C S C S P
808,вот уж 5 часов как дожидается лошадей да свищет,S S S S S S S S P
809,надоел проклятый,S P
810,молодой человек заговорил с проезжим по-французски,S S S S S P
811,куда изволите вы ехать спросил он его,S S S C S S P
812,в ближний город отвечал француз оттуда отправляюсь к одному помещику который нанял меня за глаза в учители,S S C S C S S S S C S S S S S S P
813,я думал сегодня быть уже на месте но г смотритель кажется судил иначе,S S S S S S C S S C C S P
814,в этой земле трудно достать лошадей г-н офицер,S S S S S C S P
815,а к кому из здешних помещиков определились вы спросил офицер,S S S S S S S C S P
816,к г-ну троекурову отвечал француз,S S C S P
817,к троекурову кто такой этот троекуров,S C S S S Q
818,помилуйте и вы решились определиться к такому чудовищу,C S S S S S S P
819,что ж делать г-н офицер,S S C S P
820,он предлогает мне хорошее жалование 3000 р в год и все готовое,S S S S C S S S S S S P
821,быть может я буду счастливее других,S C S S S P
822,знает ли вас кто-нибудь в доме троекурова спросил он,S S S S S S C S P
823,никто отвечал учитель меня он выписал из москвы чрез одного из своих приятелей коего повар мой соотечественник меня рекомендовал,C S C S S S S S S S S S C S C S C S P
824,надобно вам знать что я готовился было не в учителя а в кандиторы но мне сказали что в вашей земле звание учительское не в пример выгоднее – офицер задумался,S S C S S S S S S C S S C S S C S S S S S S S S S C S S P
825,послушайте прервал офицер что если бы вместо этой будущности предложили вам 10000 чистыми деньгами с тем чтоб сей же час отправились обратно в париж,C S C S S S S S S S S S S C S C S S S S S S S P
826,француз посмотрел на офицера с изумлением улыбнулся и покачал головою,S S S S S C S S S P
827,лошади готовы сказал вошедший смотритель,S C S S P
828,слуга подтвердил то же самое,S S S S P
829,сейчас отвечал офицер выдьте вон на минуту,C S C S S S P
830,смотритель и слуга вышли,S S S P
831,я не шучу продолжал он по-французски –10000 могу я вам дать мне нужно только ваше отсутствие и ваши бумаги,S S C S S C S S S S C S S S S S S S P
832,при сих словах он отпер шкатулку и вынул несколько кип ассигнаций,S S S S S S S S S S P
833,француз вытаращил глаза,S S P
834,он не знал что и думать,S S C S S P
835,мое отсутствие – мои бумаги повторял он с изумлением,S C S S C S S S P
836,вот мои бумаги но вы шутите зачем вам мои бумаги,S S C S S C S S S Q
837,вам дела нет до того,S S S S P
838,спрашиваю согласны вы или нет,C S S S Q
839,француз все еще не веря своим ушам протянул бумаги свои молодому офицеру который быстро их пересмотрел,C S S S S S C S S S S C S S S P
840,ваш пашпорт – хорошо,S C S P
841,письмо рекомендательное посмотрим,S C P
842,свидетельство о рождении прекрасно,S S C P
843,ну вот же вам ваши деньги отправляйтесь назад,S S S S S C S P
844,прощайте – француз стоял как вкопаный,C S S S S P
845,офицер воротился,S P
846,я было забыл самое важное,S S S S P
847,дайте мне честное слово что все это останется между нами честное ваше слово,S S S C S S S S S C S S P
848,честное мое слово отвечал француз,S S C S P
849,но мои бумаги что мне делать без них,S S C S S S S P
850,в первом городе объявите что вы были ограблены дубровским,S S S C S S S S P
851,вам поверят и дадут нужные свидетельства,S C S S S P
852,прощайте дай бог вам скорее доехать до парижа и найти матушку в добром здоровьи,C S S S S S S S S S S S S P
853,дубровский вышел из комнаты сел в коляску и поскакал,S S S C S S S S P
854,смотритель смотрел в окошко и когда коляска уехала обратился к жене с восклицанием пахомовна знаешь ли ты что ведь это был дубровский,S S S C S S S C S S S S C C S S S C S S S P
855,смотрительша опрометью кинулась к окошку но было уже поздно дубровский был уже далеко,S S S S C S S S C S S S P
856,она принялась бранить мужа бога ты не боишься сидорыч зачем ты не сказал мне того прежде я бы хоть взглянула на дубровского а теперь жди чтоб он опять завернул,S S S C S S S C C S S S S S S C S S S S S C S S C S S S P
857,бессовестный ты право бессовестный,S S C EX
858,француз стоял как вкопаный,S S S P
859,договор с офицером деньги все казалось ему сновидением,S S C C S S S P
860,но кипы ассигнаций были тут у него в кармане и красноречиво твердили ему о существенности удивительного происшедствия,S S S S S S S S S S S S S S S S P
861,он решился нанять лошадей до города,S S S S S P
